387,Los Angeles,8/26/07 3:45,3340 62ND ST,3,3M,732,LOST PROPERTY - I RPT,7000,-34.4367887,118.52796591
388,Chicago,7/26/05 1:00,4100 ASTORIA ST,4,4A,909,3056 PAROLE VIO - I RPT,7000,-41.4974099,87.58314743
389,Boston,7/2/11 9:15,5571 79TH ST,4,4B,988,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4742524,71.63893542
390,Boston,10/3/07 0:00,50 PARKLITE CIR,6,6B,1084,594(B)(2)(A) VANDALISM/ -$400,2999,-42.479014,71.53881527
391,Los Angeles,12/25/07 2:30,DEL PASO BLVD / OXFORD ST,3,3M,744,484E(D)PC FRAUD POSS CARD INFO,2605,-34.4276816,118.45483499
392,New York,11/9/12 3:45,1530 ARCADE BLVD,5,5A,1396,459 PC  BURGLARY VEHICLE,2299,-40.4622826,74.55952278
393,Chicago,6/25/07 3:45,3312 BELDEN ST,3,3C,861,484 PETTY THEFT-SHOPLIFT,2303,-41.5110987,87.52447597
394,Chicago,3/12/10 15:00,8TH AVE / STOCKTON BLVD,6,6A,1014,5150 WI DANGER SELF/OTHERS,7000,-41.4990149,87.52199137
395,New York,10/7/10 9:15,2419 DEL PASO BLVD,6,6A,1071,TOWED/STORED VEH-14602.6,7000,-40.4244182,74.61199425
396,Sacramento,1/30/06 8:45,CORAL GABLES CT / MEADOWVIEW RD,5,5A,1396,TRAFFIC-ACCIDENT-NON INJURY,5400,-121.475345,38.48146892
397,Sacramento,1/10/06 0:01,3200 TRUXEL RD,1,1C,414,459 PC  BURGLARY VEHICLE,2299,-121.4966948,38.62648616
398,Los Angeles,9/9/06 18:30,6351 GLENHILLS WAY,3,3B,766,10851(A)VC TAKE VEH W/O OWNER,2404,-34.4861143,118.47914754
399,Boston,10/9/12 20:15,18 ALDERBERRY CT,1,1B,478,484 PC PETTY THEFT,2399,-42.4907499,71.54480973
400,Sacramento,1/13/06 15:47,4650 NATOMAS BLVD,1,1A,145,417.4 PC BRANDISH IMIT FIREARM,5299,-121.5119979,38.65731154
401,Sacramento,6/18/07 13:30,4 WAYNE CT,6,6C,1409,10851(A)VC TAKE VEH W/O OWNER,2404,-121.3674672,38.51640138
402,Chicago,8/26/12 15:00,1245 NOONAN DR,6,6B,1018,459 PC  BURGLARY VEHICLE,2299,-41.497206,87.52472122
403,Boston,4/18/11 0:00,BAMFORD DR / VALLEY HI DR,4,4A,937,484J PC PUBLISH CARD INFO,2605,-42.4323938,71.4616929
404,Boston,2/8/12 15:00,GARDEN HWY / GATEWAY OAKS DR,4,4B,976,273.6(A) PC VIO DV COURT ORDER,5007,-42.4481266,71.61867245
405,Chicago,7/26/07 16:45,1230 J ST,6,6A,1071,10851(A)VC TAKE VEH W/O OWNER,2404,-41.5221311,87.62776914
406,Sacramento,1/1/06 0:01,1010 J ST,3,3M,744,THREATS - I RPT,7000,-121.4930384,38.57999251
407,New York,6/4/05 18:30,MARTIN LUTHER KING JR BLVD / 7TH AVE,4,4C,1301,459 PC  BURGLARY VEHICLE,2299,-40.450154,74.65213863
408,Los Angeles,11/1/05 11:00,7574 SKELTON WAY,4,4A,907,NEIGHBORHOOD DISTURBANCE-I RPT,7000,-34.4113652,118.56140588
409,Boston,1/10/07 16:45,50TH ST / BROADWAY,4,4C,1257,530.5 PC USE PERSONAL ID INFO,2604,-42.4754991,71.56848028
410,New York,1/8/06 2:30,MARYSVILLE BLVD / GRAND AVE,6,6C,1112,11357(B)HS POSS -28.5GR MARIJ,3562,-40.4753422,74.5393973
411,Boston,10/5/09 13:30,15TH AVE / 60TH ST,5,5B,1614,459 PC  BURGLARY BUSINESS,2203,-42.4732784,71.57223488
412,Chicago,10/1/05 15:00,1820 FRIENZA AVE,2,2B,563,TOWED/STORED VEH-14602.6,7000,-41.3891646,87.56055493
413,Los Angeles,7/6/12 18:30,98 CREEKS EDGE WAY,4,4C,1262,594(B)(2)(A) VANDALISM/ -$400,2999,-34.5203609,118.52459987
414,Chicago,11/10/08 15:00,17TH ST / H ST,6,6C,1134,NON INJ HR/MAIL OUT REPORT,7000,-41.4608856,87.54445478
415,Chicago,5/18/12 3:45,SAN JUAN RD / TRUXEL RD,4,4C,1302,12.52.030 SCC UNLAWFUL CAMPING,7399,-41.5020207,87.57763429
416,Chicago,2/8/08 15:00,12TH ST / E ST,6,6B,1036,TRAFFIC-ACCIDENT-NON INJURY,5400,-41.4069663,87.55542745
417,Chicago,7/10/08 8:00,3129 SAN JOSE WAY,5,5C,1653,TOWED/STORED VEH-14602.6,7000,-41.4226958,87.62070956
418,Chicago,8/2/07 15:00,4310 61ST ST,5,5A,1363,459 PC  BURGLARY VEHICLE,2299,-41.4859396,87.48934244
419,New York,9/4/10 2:30,3950 RESEARCH DR,3,3C,845,MISSING PERSON,7000,-40.4847429,74.579198
420,New York,4/4/07 1:00,4TH AVE / 65TH ST,5,5A,1371,TOWED/STORED VEHICLE,7000,-40.4546045,74.55426406
421,Chicago,10/11/12 3:45,26 MASSIE CT,6,6A,1014,MISSING PERSON,7000,-41.4120841,87.52084905
422,Chicago,1/2/07 15:00,7155 24TH ST,2,2A,516,TRAFFIC-ACCIDENT INJURY,5400,-41.3911196,87.51301073
423,Sacramento,1/15/06 16:24,4305 GRIFFITH DR,4,4A,1204,11377(A)HS POSS AMPHETAMINES,3572,-121.5110596,38.5352893
424,Sacramento,1/19/06 20:40,BRUCEVILLE RD / VALLEY HI DR,5,5C,1624,TOWED/STORED VEH-14602.6,7000,-121.4271773,38.4706931
425,Los Angeles,12/3/10 9:15,NORTHGATE BLVD / JEFFERSON AVE,4,4A,945,TOWED/STORED VEHICLE,7000,-34.5028488,118.63449242
426,Chicago,11/20/11 9:15,6715 GLORIA DR,6,6C,1422,GANG ACTIVITY - I RPT,7000,-41.5085026,87.65023973
427,Boston,9/2/12 3:45,GRAVES AVE / MABEL ST,5,5B,1359,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4630334,71.6242591
428,Chicago,6/7/12 20:15,3825 FIG ST,1,1B,435,TOWED/STORED VEH-14602.6,7000,-41.4978798,87.59540732
429,Boston,11/1/06 13:30,3550 MARYSVILLE BLVD,5,5B,1616,484 PC   PETTY THEFT/INSIDE,2308,-42.4821859,71.57484527
430,Los Angeles,4/8/06 3:45,50 THATCHER CIR,1,1A,102,LOST PROPERTY - I RPT,7000,-34.5014414,118.58243993
431,Chicago,9/20/07 3:45,JACINTO AVE / CARLIN AVE,4,4A,906,10851(A)VC TAKE VEH W/O OWNER,2404,-41.4825556,87.57740339
432,New York,12/20/10 13:30,1830 ARDEN WAY,4,4B,986,11378 HS POSS/SALE AMPHETAMINE,3571,-40.5160097,74.6075117
433,New York,2/7/11 13:30,1331 21ST ST,3,3M,732,THREATS - I RPT,7000,-40.4686236,74.65008296
434,Boston,3/3/08 2:30,24TH ST / FLORIN RD,4,4A,908,487(A) GRAND THEFT-COIN MACHIN,2307,-42.4855965,71.58064891
435,Chicago,11/9/11 9:15,810 LAMPASAS AVE,3,3C,821,NARCOTICS SUSP/EVID/ACT- I RPT,7000,-41.4091585,87.53479183
436,Boston,1/7/12 20:15,5641 FREEPORT BLVD,5,5C,1642,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4217162,71.60814196
437,Sacramento,2/20/12 0:00,5961 13TH AVE,6,6B,1056,459 PC  BURGLARY VEHICLE,2299,-121.4361765,38.54042404
438,Los Angeles,4/7/08 11:00,4005 LIMESTONE WAY,5,5B,1618,TOWED/STORED VEH-14602.6,7000,-34.5022303,118.59723293
439,Chicago,4/12/06 1:00,5100 STOCKTON BLVD,5,5A,1502,459 PC  BURGLARY RESIDENCE,2204,-41.4868341,87.58464151
440,New York,6/4/08 0:00,1112 C ST,2,2A,513,TOWED/STORED VEHICLE,7000,-40.5216468,74.49024257
441,Boston,1/15/05 20:15,1901 PEBBLEWOOD DR,3,3B,727,459 PC  BURGLARY VEHICLE,2299,-42.4266738,71.47380451
442,Sacramento,1/21/06 22:45,4342 NORWOOD AVE,2,2A,233,11359 HS POSS FOR SALE MARIJ,3560,-121.4561435,38.64598304
443,Sacramento,11/1/07 1:00,CENTER PKWY / CALVINE RD,5,5C,1645,TOWED/STORED VEH-14602.6,7000,-121.4258719,38.4497213
444,New York,6/4/05 13:30,DIXIEANNE AVE / OAKMONT ST,6,6B,1421,484 PC PETTY THEFT,2399,-40.4618597,74.55067613
445,Sacramento,8/10/09 18:30,3555 AUBURN BLVD,2,2A,509,CHILD WELFARE - I RPT,7000,-121.3815598,38.63862878
446,Chicago,8/20/07 16:45,360 ALLAIRE CIR,4,4A,936,11377(A)HS POSS AMPHETAMINES,3572,-41.4778223,87.53874125
447,Chicago,4/15/05 18:30,4101 INNOVATOR DR,4,4B,988,484 PETTY THEFT/LICENSE PLATE,2399,-41.4789156,87.57432259
448,New York,3/25/07 8:00,MARTIN LUTHER KING JR BLVD / 15TH AVE,5,5C,1654,10851(A)VC TAKE VEH W/O OWNER,2404,-40.4147524,74.55564283
449,Boston,11/10/07 15:00,7860 TIERRA WOOD WAY,2,2C,626,10851 VC AUTO THEFT LOCATE,2404,-42.4071828,71.55125471
450,New York,2/3/06 18:30,ALTOS AVE / ELEANOR AVE,5,5B,1634,211 PC ROBBERY- BUSINESS,1299,-40.4353935,74.50946788
451,Los Angeles,4/18/10 3:45,1771 ARDEN WAY,1,1B,412,MISSING PERSON,7000,-34.4848294,118.57642774
452,New York,11/15/11 1:00,2628 27TH ST,2,2A,516,ACCIDENTAL FIRES/ARSON -I RPT,7000,-40.4770995,74.57011311
453,New York,1/25/12 2:30,3208 10TH AVE,5,5C,1624,459 PC  BURGLARY RESIDENCE,2204,-40.436643,74.47866168
454,Sacramento,1/12/06 2:00,1240 47TH AVE,4,4C,1257,459 PC  BURGLARY VEHICLE,2299,-121.5128703,38.51023478
455,Boston,12/4/11 8:00,2418 T ST,1,1B,423,243(E)1 BATTERY NONCOHAB SPOUS,1315,-42.4584092,71.47822749
456,Chicago,11/26/05 9:15,859 ELEANOR AVE,3,3M,742,647(B) PC   PROSTITUTION,4004,-41.4678719,87.57348427
457,New York,8/4/07 0:00,CENTER PKWY / CALVINE RD,6,6C,1134,647(F) PC DIP - DISORDERLY,5311,-40.5048798,74.65407136
458,Sacramento,8/20/06 16:45,BROADWAY / 36TH ST,6,6A,1013,TRAFFIC-ACCIDENT-NON INJURY,5400,-121.467509,38.55040844
459,New York,12/5/08 11:00,5956 64TH ST,6,6B,1084,459 PC  BURGLARY VEHICLE,2299,-40.4759243,74.61154129
460,New York,3/7/11 2:30,4326 NORWOOD AVE,6,6C,1133,TOWED/STORED VEHICLE,7000,-40.3971144,74.55925109
461,Boston,3/5/10 16:45,6351 GLENHILLS WAY,1,1A,305,11350(A)HS POSS CNTRL SUBST,3532,-42.442795,71.46025246
462,New York,12/6/06 16:45,1650 RESPONSE RD,2,2C,619,459 PC  BURGLARY BUSINESS,2203,-40.4584554,74.48227523
463,Boston,9/18/08 15:00,RIVERSIDE BLVD / FLORIN RD,2,2A,233,FRAUD OR BUNCO - I RPT,7000,-42.4573294,71.6231314
464,New York,10/20/07 16:45,1525 AKRON WAY,2,2B,541,211 PC  ROBBERY UNSPECIFIED,1299,-40.4230827,74.54867149
465,Chicago,8/8/08 15:00,10 CESPITOSE CT,5,5C,1606,484E(D)PC FRAUD POSS CARD INFO,2605,-41.4347565,87.4702938
466,Chicago,4/1/05 13:30,DIXIEANNE AVE / ERICKSON ST,5,5B,1614,CHILD WELFARE - I RPT,7000,-41.4591953,87.48467865
467,Sacramento,6/6/07 16:45,2001 J ST,3,3B,736,484 PC   PETTY THEFT/INSIDE,2308,-121.4795444,38.57682697
468,New York,4/2/10 2:30,MARYSVILLE BLVD / ACACIA AVE,2,2C,558,TOWED/STORED VEHICLE,7000,-40.4917258,74.48927466
469,Chicago,8/26/11 2:30,3224 44TH ST,2,2C,606,CASUALTY REPORT,7000,-41.4352432,87.53951607
470,Sacramento,7/2/10 16:45,1900 MARCONI CIR,2,2C,567,459 PC  BURGLARY BUSINESS,2203,-121.4220492,38.62102212
471,Los Angeles,10/9/10 16:45,194 CREEKSIDE CIR,2,2C,619,242 PC  BATTERY CIVILIAN,1313,-34.4537502,118.63570472
472,Los Angeles,4/11/07 1:00,33RD ST / 3RD AVE,1,1B,440,415(1) PC DISTURB PEACE/FIGHT,5311,-34.4871361,118.53047919
473,Los Angeles,7/15/09 1:00,99 CAFARO CIR,6,6A,1001,LOST PROPERTY - I RPT,7000,-34.4990502,118.54485146
474,Sacramento,1/10/06 12:00,6222 RIVERSIDE BLVD,4,4C,1251,290(F)1 W/I 5 DAYS ADD CHANGE,3699,-121.5298585,38.51446243
475,Sacramento,11/8/08 1:00,4700 H ST,3,3C,834,484 PC PETTY THEFT,2399,-121.4436294,38.56972093
476,Los Angeles,3/4/11 16:45,3837 FRANKLIN BLVD,2,2C,567,TOWED/STORED VEHICLE,7000,-34.5152564,118.47586021
477,Boston,1/10/05 20:15,1225 48TH ST,1,1C,309,BURGLARY - I RPT,7000,-42.5346969,71.50298477
478,Boston,1/9/10 3:45,5631 53RD ST,6,6B,1035,20001(A) VC HIT/RUN INJ/DEATH,5401,-42.3933346,71.5505294
479,New York,4/5/12 18:30,NOGALES ST / OSMER LN,4,4A,1221,484 PETTY THEFT CLOUT UNLOCKED,2305,-40.5014996,74.58062786
480,Boston,1/5/11 18:30,3401 FONG RANCH RD,3,3C,888,484G(B) PC ACCESS CARD FRAUD,2605,-42.4108607,71.53144221
481,New York,3/6/09 13:30,100 CADILLAC DR,3,3M,742,459 PC  BURGLARY VEHICLE,2299,-40.4266405,74.50842529
482,Los Angeles,5/10/09 2:30,8541 YOUNGER CREEK DR,4,4A,957,THREATS - I RPT,7000,-34.4566154,118.57122973
483,Sacramento,7/10/12 2:30,5TH ST / CAPITOL MALL,3,3M,752,TRAFFIC-ACCIDENT-NON INJURY,5400,-121.5015372,38.57874706
484,Chicago,12/9/10 15:00,8TH ST / K ST,3,3A,707,245(A)(2) AWDW/FIREARM/CIVILIA,1315,-41.4636952,87.48789589
485,Chicago,12/9/08 9:15,7793 LAGUNA VEGA DR,4,4A,957,484 PC PETTY THEFT,2399,-41.5064571,87.63819563
486,Chicago,5/27/05 1:00,12 COSTA BRASE CT,3,3A,709,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-41.4462065,87.53106486
487,Sacramento,10/12/09 3:45,1 CLAUSS CT,6,6B,1084,487(A) PC GRAND THEFT,2303,-121.4471706,38.52935875
488,Los Angeles,12/12/10 13:30,ANACAPA CT / SEYFERTH WAY,3,3M,742,CHILD WELFARE - I RPT,7000,-34.4573325,118.5454679
489,Los Angeles,4/1/07 8:00,651 I ST,3,3M,745,FOUND PROPERTY - I RPT,7000,-34.5129034,118.64420903
490,Sacramento,2/20/06 0:00,24TH ST / 69TH AVE,5,5A,1386,TOWED/STORED VEHICLE,7000,-121.4803426,38.48694218
491,New York,9/3/09 3:45,3301 FONG RANCH RD,3,3A,784,594(B)(1)PC  VANDALISM +$400,2999,-40.4685363,74.53735621
492,Chicago,1/2/06 1:00,2750 POWER INN RD,5,5C,1645,FOUND PROPERTY - I RPT,7000,-41.5403218,87.50912795
493,Los Angeles,3/18/11 18:30,4850 FREEPORT BLVD,6,6C,1114,215(A) PC    CARJACKING,1212,-34.4969844,118.58246459
494,Chicago,8/11/07 3:45,SOUTH AVE / FIG ST,6,6C,1443,TOWED/STORED VEHICLE,7000,-41.4926811,87.5923559
495,Chicago,10/7/11 1:00,6204 POWER INN RD,3,3A,715,836.6(B) PC ESCAPE FROM ARREST,4999,-41.489991,87.47387328
496,Sacramento,1/6/06 12:00,6000 LEMON HILL AVE,6,6B,1421,459 PC  BURGLARY VEHICLE,2299,-121.4351262,38.5149777
497,Los Angeles,11/8/08 3:45,3637 CYPRESS ST,6,6A,1034,10851(A)VC TAKE VEH W/O OWNER,2404,-34.4802163,118.57871645
498,Boston,10/5/06 15:00,CLUB CENTER DR / DUNLAY DR,6,6A,1051,215(A) PC    CARJACKING,1212,-42.4687391,71.57492438
499,Los Angeles,1/27/12 1:00,NORTHFIELD DR / NORTHVIEW DR,6,6A,1032,484 PC   PETTY THEFT/INSIDE,2308,-34.4425904,118.52497346
500,Chicago,4/10/06 2:30,2163 56TH AVE,5,5C,1624,422 PC THREAT/INTENT TO TERROR,1602,-41.4696858,87.57274295
501,Chicago,9/11/08 20:15,5301 BONNIEMAE WAY,3,3M,746,TOWED/STORED VEH-14602.6,7000,-41.4705946,87.57943348
502,Boston,2/2/12 18:30,BROOKFIELD DR / FRANKLIN BLVD,5,5C,1637,530 PC FALSE PERS. REC PROP,2604,-42.5045655,71.62927151
503,Boston,12/3/09 2:30,4424 ARLINGTON AVE,6,6B,1111,11350(A)HS POSS CNTRL SUBST,3532,-42.4529838,71.52982848
504,Chicago,8/5/07 13:30,2526 L ST,5,5B,1621,TOWED/STORED VEHICLE,7000,-41.445518,87.61610077
505,Boston,5/6/05 15:00,2451 MEADOWVIEW RD,6,6B,1005,484 PETTY THEFT-SHOPLIFT,2303,-42.4134444,71.6347855
506,Boston,11/26/07 9:15,914 12TH ST,5,5A,1391,459 PC  BURGLARY VEHICLE,2299,-42.3940644,71.54818818
507,New York,12/18/11 16:45,2645 CONNIE DR,5,5B,1633,TRAFFIC-ACCIDENT-NON INJURY,5400,-40.4776517,74.55441706
508,Sacramento,1/24/06 10:15,KENNELFORD CIR / VALLEY HI PARK,5,5C,1635,TOWED/STORED VEHICLE,7000,-121.428337,38.46413328
509,Chicago,10/25/08 1:00,2 SUNBORG CT,1,1B,423,476 PC PASS FICTICIOUS CHECK,2501,-41.4637147,87.57325365
510,New York,2/25/08 11:00,FLORIN RD / TAMOSHANTER WAY,5,5A,1384,594(B)(1)PC  VANDALISM +$400,2999,-40.4316473,74.51690753
511,Chicago,1/8/08 2:30,845 EL CAMINO AVE,6,6C,1422,TOWED/STORED VEH-14602.6,7000,-41.481537,87.62080937
512,New York,9/1/11 18:30,630 SEQUOIA PACIFIC BLVD,6,6A,1053,594(B)(1)VANDALISM GRAF +$400,2999,-40.4311763,74.47994748
513,Boston,10/15/12 0:00,19TH ST / 14TH AVE,1,1C,409,11377(A)HS POSS AMPHETAMINES,3572,-42.4966948,71.62648616
514,Boston,11/27/10 20:15,GATEWAY OAKS DR / GARDEN HWY,3,3C,841,459 PC  BURGLARY VEHICLE,2299,-42.4808279,71.62974422
515,Sacramento,7/27/07 18:30,EL CAMINO AVE / GROVE AVE,2,2C,551,TOWED/STORED VEHICLE,7000,-121.4593596,38.61112465
516,New York,4/4/09 9:15,1417 R ST,1,1C,416,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-40.4912459,74.4948468
517,Boston,8/7/07 0:00,1017 RIVERA DR,2,2C,623,TOWED/STORED VEH-14602.6,7000,-42.4365804,71.51626989
518,Boston,9/18/09 2:30,STOCKTON BLVD / 34TH ST,2,2A,504,TRAFFIC-ACCIDENT INJURY,5400,-42.4871361,71.53047919
519,Chicago,2/18/12 8:00,DEL PASO BLVD / PALO VERDE AVE,1,1B,443,20001(A) VC HIT/RUN INJ/DEATH,5401,-41.4276508,87.59994183
520,New York,2/2/07 16:45,3550 MARYSVILLE BLVD,5,5C,1653,GANG ACTIVITY - I RPT,7000,-40.5320589,74.50081583
521,Los Angeles,3/11/07 0:00,6879 14TH AVE,2,2A,505,14601.1(A) VC LIC SUSP OTHER,5499,-34.4772309,118.57510308
522,Chicago,9/25/10 1:00,7659 MASTERS ST,2,2B,522,459 PC  BURGLARY VEHICLE,2299,-41.5193388,87.51182977
523,Boston,3/10/11 13:30,1516 35TH ST,4,4B,969,10851(A)VC TAKE VEH W/O OWNER,2404,-42.4343771,71.59542759
524,Boston,11/9/12 15:00,2250 68TH AVE,2,2B,564,TOWED/STORED VEH-14602.6,7000,-42.4756162,71.62630755
525,Chicago,1/7/12 8:00,4321 69TH ST,4,5A,1354,1203.2 PC VIOLATION OF PROBATI,5012,-41.4195068,87.46383938
526,Chicago,4/6/12 15:00,11 QUINTA CT,3,3C,876,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-41.5043061,87.52461457
527,Los Angeles,5/25/11 13:30,363 MINT ST,1,1A,333,TRAFFIC-ACCIDENT-NON INJURY,5400,-34.4962474,118.57734295
528,Los Angeles,9/5/05 0:00,6879 14TH AVE,2,2A,237,FOUND PROPERTY - I RPT,7000,-34.4375953,118.56181365
529,Los Angeles,4/4/08 18:30,SUTTERVILLE RD / FREEPORT BLVD,3,3B,778,TRAFFIC-ACCIDENT INJURY,5400,-34.5179002,118.61619673
530,Los Angeles,2/18/10 11:00,5601 LERNER WAY,3,3B,767,666 PC PETTY THEFT W/PRI CONV,2399,-34.4338336,118.45673254
531,Sacramento,1/4/06 10:50,5385 FRANKLIN BLVD,4,4B,969,TOWED/STORED VEH-14602.6,7000,-121.4715167,38.52627076
532,Boston,4/15/07 13:30,2646 ALBATROSS WAY,2,2A,514,459 PC  BURGLARY VEHICLE,2299,-42.4964589,71.47652401
533,Chicago,7/6/07 20:15,2936 SAGEMILL WAY,4,4A,905,TOWED/STORED VEHICLE,7000,-41.4659563,87.57331893
534,New York,8/2/08 18:30,1600 VALLEJO WAY,1,1C,405,10851(A)VC TAKE VEH W/O OWNER,2404,-40.5014051,74.47602372
535,Boston,2/18/09 18:30,13TH AVE / LAND PARK DR,3,3C,846,TOWED/STORED VEH-14602.6,7000,-42.4569219,71.64124446
536,Sacramento,3/15/07 20:15,7TH ST / L ST,3,3M,742,11357(B)HS POSS -28.5GR MARIJ,3562,-121.4984069,38.5791674
537,Chicago,3/10/12 18:30,1940 65TH ST,3,3M,744,10851 VC AUTO THEFT LOCATE,2404,-41.4917958,87.63410671
538,Los Angeles,6/8/05 15:00,7TH ST / K ST,6,6A,1013,TRAFFIC-ACCIDENT INJURY,5400,-34.4028462,118.55048551
539,New York,3/3/05 13:30,1919 19TH ST,6,6A,1061,LOST PROPERTY - I RPT,7000,-40.4211729,74.59875634
540,Los Angeles,3/11/07 0:00,5351 47TH AVE,6,6A,1034,459 PC  BURGLARY VEHICLE,2299,-34.3815598,118.63862878
541,New York,9/26/09 13:30,22 CAPRICE CT,3,3B,728,CASUALTY REPORT,7000,-40.4720466,74.49479094
542,Chicago,10/3/06 15:00,5399 FRUITRIDGE RD,4,4B,976,TOWED/STORED VEH-14602.6,7000,-41.4568029,87.57279305
543,Boston,7/3/11 2:30,2532 SAN JOSE WAY,2,2C,568,MISSING PERSON,7000,-42.4972545,71.56201402
544,New York,7/11/06 0:00,TRUXEL RD / SAN JUAN RD,3,3A,721,594(B)(2)(A) VANDALISM/ -$400,2999,-40.479014,74.53881527
545,Chicago,10/5/06 20:15,1025 ALHAMBRA BLVD,6,6C,1441,1203.2 PC VIOLATION OF PROBATI,5012,-41.5377464,87.62839816
546,Chicago,10/7/09 15:00,2801 L ST,5,5B,1618,TRAFFIC-ACCIDENT INJURY,5400,-41.463553,87.6296408
547,Sacramento,1/25/06 8:00,2630 STONECREEK DR,1,1B,435,BURGLARY - I RPT,7000,-121.4913982,38.61328803
548,Boston,8/1/10 9:15,1570 WATERWHEEL DR,3,3M,744,MISCELLANEOUS I RPT (ZMISC),7000,-42.4113652,71.56140588
549,Sacramento,1/31/06 12:07,1550 ARCADE BLVD,2,2B,546,THREATS - I RPT,7000,-121.4313425,38.62538748
550,Chicago,3/6/07 3:45,132 DRAGONFLY CIR,6,6B,1086,FOUND PROPERTY - I RPT,7000,-41.4427075,87.61564793
551,Chicago,11/12/08 8:00,1551 UNIVERSITY AVE,4,4C,1279,647(F) PC DIP - DISORDERLY,5311,-41.5170835,87.64790058
552,Los Angeles,3/3/06 16:45,FRANKLIN BLVD / 14TH AVE,1,1C,429,484 PC PETTY THEFT,2399,-34.4409716,118.52145084
553,Boston,12/27/08 2:30,W EL CAMINO AVE / AZEVEDO DR,5,5A,1364,SAFEKEEPING - I RPT,7000,-42.4956183,71.48326162
554,Sacramento,1/12/06 16:30,2730 FLORIN RD,5,5A,1363,10851(A)VC TAKE VEH W/O OWNER,2404,-121.4760448,38.49511942
555,Chicago,3/11/10 2:30,7767 LA RIVIERA DR,1,1C,449,TRAFFIC-ACCIDENT-NON INJURY,5400,-41.4267606,87.55614777
556,New York,4/27/10 3:45,538 ROBERTSON WAY,5,5B,1616,NON INJ HR/MAIL OUT REPORT,7000,-40.4019692,74.53913744
557,Los Angeles,10/11/12 0:00,ARENA BLVD / E COMMERCE WAY,3,3B,748,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,-34.4819129,118.56859703
558,Chicago,1/3/10 1:00,2701 RINGGOLD ST,2,2A,509,GANG ACTIVITY - I RPT,7000,-41.4333379,87.4730026
559,New York,7/25/08 1:00,7236 GREENHAVEN DR,1,1B,411,TRAFFIC-ACCIDENT-NON INJURY,5400,-40.4909877,74.49920896
560,Los Angeles,10/3/05 15:00,1900 DANBROOK DR,2,2A,203,MISSING PERSON,7000,-34.5214479,118.5256643
561,Chicago,12/4/05 0:00,1620 W EL CAMINO AVE,3,3C,1103,5150 WI DANGER SELF/OTHERS,7000,-41.4727965,87.52904451
562,Sacramento,4/9/08 11:00,DIXIEANNE AVE / BEAUMONT ST,2,2C,603,12.72.060I ADULT LOITER PLYGRD,7399,-121.4485,38.60930781
563,Chicago,3/2/06 13:30,WYNDHAM DR / VALLEY HI DR,2,2B,509,10851(A)VC TAKE VEH W/O OWNER,2404,-41.3923987,87.50398051
564,Boston,6/15/08 16:45,1696 ARDEN WAY,5,5C,1607,459 PC  BURGLARY RESIDENCE,2204,-42.4306788,71.50643521
565,Sacramento,1/19/06 0:00,445 JEFFERSON AVE,1,1C,449,459 PC  BURGLARY RESIDENCE,2204,-121.4729293,38.60717264
566,Los Angeles,9/20/12 9:15,BROADWAY / 42ND ST,3,3B,768,594(B)(1)PC  VANDALISM +$400,2999,-34.4345579,118.53907886
567,Chicago,7/2/11 8:00,FRANKLIN BLVD / 24TH AVE,4,4B,967,MISSING PERSON,7000,-41.4712477,87.52718667
568,Boston,2/25/07 3:45,813 SAN JUAN RD,4,4C,1294,BATTERY - I RPT,7000,-42.491566,71.6250908
569,New York,1/7/10 16:45,715 L ST,4,4C,1311,ACCIDENTAL FIRES/ARSON -I RPT,7000,-40.4091401,74.53954773
570,Chicago,7/7/11 9:15,STOCKTON BLVD / FRUITRIDGE RD,5,5A,1501,484 PETTY THEFT/LICENSE PLATE,2399,-41.4575843,87.54454919
571,New York,6/6/06 2:30,3150 I ST,5,5C,1623,MISSING PERSON,7000,-40.4373604,74.45321298
572,Sacramento,11/9/08 9:15,2ND AVE / STOCKTON BLVD,6,6A,1005,TOWED/STORED VEHICLE,7000,-121.4554708,38.55117621
573,New York,5/20/10 1:00,3356 LA CADENA WAY,2,2B,507,HARASSMENT - I RPT,7000,-40.4491932,74.63827531
574,Sacramento,1/13/06 8:08,AMHERST ST / 64TH AVE,5,5A,1361,TRAFFIC-ACCIDENT INJURY,5400,-121.5051808,38.49221076
575,Sacramento,1/31/06 12:07,1550 ARCADE BLVD,2,2B,546,THREATS - I RPT,7000,-121.4313425,38.62538748
576,Chicago,1/5/07 11:00,65TH STREET EXPY / FRUITRIDGE RD,6,6C,1446,20002(A) HIT/RUN,5401,-41.4591542,87.54455104
577,Los Angeles,11/6/12 15:00,5321 STOCKTON BLVD,5,5B,1399,211 PC  ROBBERY UNSPECIFIED,1299,-34.4338435,118.53569785
578,Los Angeles,5/5/07 15:00,6033 69TH ST,3,3A,764,MISSING PERSON,7000,-34.4836302,118.57150442
579,Sacramento,1/31/06 21:10,WYNDHAM DR / VALLEY HI DR,5,5C,1624,23152(A) VC DUI-ALCOHOL/DRUGS,5404,-121.427181,38.46849636
